LOCATION,SUBJECT,MEASURE,TIME,Value
MYS,POULTRY,THND_TONNE,2010,1266
MYS,POULTRY,THND_TONNE,2011,1305
MYS,POULTRY,THND_TONNE,2012,1339
MYS,POULTRY,THND_TONNE,2013,1374
MYS,POULTRY,THND_TONNE,2014,1413
MYS,POULTRY,THND_TONNE,2015,1435
MYS,POULTRY,THND_TONNE,2016,1444
MYS,POULTRY,THND_TONNE,2017,1476.47196
MYS,POULTRY,THND_TONNE,2018,1498.880832
SAU,SHEEP,THND_TONNE,1990,106
SAU,SHEEP,THND_TONNE,1991,109
SAU,SHEEP,THND_TONNE,1992,117.2786865
SAU,SHEEP,THND_TONNE,1993,154.9460602
SAU,SHEEP,THND_TONNE,1994,133.5961761
SAU,SHEEP,THND_TONNE,1995,152.8833466
SAU,SHEEP,THND_TONNE,1996,149.5862122
SAU,SHEEP,THND_TONNE,1997,147.9239197
SAU,SHEEP,THND_TONNE,1998,141
SAU,SHEEP,THND_TONNE,1999,147
SAU,SHEEP,THND_TONNE,2000,155.0000153
SAU,SHEEP,THND_TONNE,2001,141
SAU,SHEEP,THND_TONNE,2002,142.4143677
SAU,SHEEP,THND_TONNE,2003,141
SAU,SHEEP,THND_TONNE,2004,144
SAU,SHEEP,THND_TONNE,2005,156.9713898
SAU,SHEEP,THND_TONNE,2006,147
SAU,SHEEP,THND_TONNE,2007,158
SAU,SHEEP,THND_TONNE,2008,139
SAU,SHEEP,THND_TONNE,2009,132.9174194
SAU,SHEEP,THND_TONNE,2010,155
SAU,SHEEP,THND_TONNE,2011,173
SAU,SHEEP,THND_TONNE,2012,185.7611542
SAU,SHEEP,THND_TONNE,2013,187.528244
SAU,SHEEP,THND_TONNE,2014,196.0168457
SAU,SHEEP,THND_TONNE,2015,195.1408081
SAU,SHEEP,THND_TONNE,2016,193.17276
SAU,SHEEP,THND_TONNE,2017,196.4007634
SAU,SHEEP,THND_TONNE,2018,199.5904198
WLD,POULTRY,THND_TONNE,1992,44785.79289
WLD,POULTRY,THND_TONNE,1993,47542.36558
WLD,POULTRY,THND_TONNE,1994,51584.31118
WLD,POULTRY,THND_TONNE,1995,55696.11578
WLD,POULTRY,THND_TONNE,1996,55647.95114
WLD,POULTRY,THND_TONNE,1997,59397.90914
WLD,POULTRY,THND_TONNE,1998,61471.36946
WLD,POULTRY,THND_TONNE,1999,64249.40694
WLD,POULTRY,THND_TONNE,2000,67706.3459
WLD,POULTRY,THND_TONNE,2001,70742.29297
WLD,POULTRY,THND_TONNE,2002,74132.33152
WLD,POULTRY,THND_TONNE,2003,75390.36134
WLD,POULTRY,THND_TONNE,2004,77349.5194
WLD,POULTRY,THND_TONNE,2005,81790.05744
WLD,POULTRY,THND_TONNE,2006,84342.82593
WLD,POULTRY,THND_TONNE,2007,89527.81969
WLD,POULTRY,THND_TONNE,2008,93360.90241
WLD,POULTRY,THND_TONNE,2009,96222.64552
WLD,POULTRY,THND_TONNE,2010,100725.9897
WLD,POULTRY,THND_TONNE,2011,104524.5631
WLD,POULTRY,THND_TONNE,2012,106521.6707
WLD,POULTRY,THND_TONNE,2013,107686.8664
WLD,POULTRY,THND_TONNE,2014,109655.0753
WLD,POULTRY,THND_TONNE,2015,113865.3075
WLD,POULTRY,THND_TONNE,2016,116164.2912
WLD,POULTRY,THND_TONNE,2017,118081.0889
WLD,POULTRY,THND_TONNE,2018,119208.2262
AUS,BEEF,THND_TONNE,1991,686.147328
AUS,BEEF,THND_TONNE,1992,656.4265225
AUS,BEEF,THND_TONNE,1993,663.140845
AUS,BEEF,THND_TONNE,1994,652.121214
AUS,BEEF,THND_TONNE,1995,656.122533
AUS,BEEF,THND_TONNE,1996,713.345051
AUS,BEEF,THND_TONNE,1997,761.7535663
AUS,BEEF,THND_TONNE,1998,710.6941146
AUS,BEEF,THND_TONNE,1999,754.0702707
AUS,BEEF,THND_TONNE,2000,719.3777457
AUS,BEEF,THND_TONNE,2001,674.7104553
AUS,BEEF,THND_TONNE,2002,700.181306
AUS,BEEF,THND_TONNE,2003,727.7152944
AUS,BEEF,THND_TONNE,2004,815.5970833
AUS,BEEF,THND_TONNE,2005,783.7825375
AUS,BEEF,THND_TONNE,2006,792.608761
AUS,BEEF,THND_TONNE,2007,722.100506
AUS,BEEF,THND_TONNE,2008,711.3597358
AUS,BEEF,THND_TONNE,2009,728.7714632
AUS,BEEF,THND_TONNE,2010,801.044572
AUS,BEEF,THND_TONNE,2011,749.7840649
AUS,BEEF,THND_TONNE,2012,734.0556677
AUS,BEEF,THND_TONNE,2013,788.8132868
AUS,BEEF,THND_TONNE,2014,761.3926031
AUS,BEEF,THND_TONNE,2015,674.5285259
AUS,BEEF,THND_TONNE,2016,765.7795319
AUS,BEEF,THND_TONNE,2017,737.1154887
AUS,BEEF,THND_TONNE,2018,730.5679715
MEX,SHEEP,THND_TONNE,1990,44.72884
MEX,SHEEP,THND_TONNE,1991,59.1193
MEX,SHEEP,THND_TONNE,1992,64.495
MEX,SHEEP,THND_TONNE,1993,66.5815
MEX,SHEEP,THND_TONNE,1994,70.445
MEX,SHEEP,THND_TONNE,1995,44.175655
MEX,SHEEP,THND_TONNE,1996,43.860476
MEX,SHEEP,THND_TONNE,1997,54.704133
MEX,SHEEP,THND_TONNE,1998,57.993277
MEX,SHEEP,THND_TONNE,1999,66.793662
MEX,SHEEP,THND_TONNE,2000,80.292383
MEX,SHEEP,THND_TONNE,2001,86.1935
MEX,SHEEP,THND_TONNE,2002,87.904004
MEX,SHEEP,THND_TONNE,2003,118.7748696
MEX,SHEEP,THND_TONNE,2004,103.2569178
MEX,SHEEP,THND_TONNE,2005,86.04099722
MEX,SHEEP,THND_TONNE,2006,83.70220039
MEX,SHEEP,THND_TONNE,2007,86.35243873
MEX,SHEEP,THND_TONNE,2008,85.73128243
MEX,SHEEP,THND_TONNE,2009,77.26114435
MEX,SHEEP,THND_TONNE,2010,72.86523352
MEX,SHEEP,THND_TONNE,2011,70.45003841
MEX,SHEEP,THND_TONNE,2012,65.89918555
MEX,SHEEP,THND_TONNE,2013,74.956927
MEX,SHEEP,THND_TONNE,2014,74.99387662
MEX,SHEEP,THND_TONNE,2015,76.99042083
MEX,SHEEP,THND_TONNE,2016,76.30179469
MEX,SHEEP,THND_TONNE,2017,76.5696134
MEX,SHEEP,THND_TONNE,2018,77.24516841
URY,BEEF,THND_TONNE,1990,143.0000153
URY,BEEF,THND_TONNE,1991,246
URY,BEEF,THND_TONNE,1992,251.9999847
URY,BEEF,THND_TONNE,1993,203
URY,BEEF,THND_TONNE,1994,292
URY,BEEF,THND_TONNE,1995,222
URY,BEEF,THND_TONNE,1996,235.0000153
URY,BEEF,THND_TONNE,1997,232
URY,BEEF,THND_TONNE,1998,232
URY,BEEF,THND_TONNE,1999,241
URY,BEEF,THND_TONNE,2000,259
URY,BEEF,THND_TONNE,2001,176.0000153
URY,BEEF,THND_TONNE,2002,210
URY,BEEF,THND_TONNE,2003,168
URY,BEEF,THND_TONNE,2004,174
URY,BEEF,THND_TONNE,2005,217
URY,BEEF,THND_TONNE,2006,182.9999695
URY,BEEF,THND_TONNE,2007,178
URY,BEEF,THND_TONNE,2008,199
URY,BEEF,THND_TONNE,2009,146
URY,BEEF,THND_TONNE,2010,210
URY,BEEF,THND_TONNE,2011,192
URY,BEEF,THND_TONNE,2012,176
URY,BEEF,THND_TONNE,2013,180
URY,BEEF,THND_TONNE,2014,223
URY,BEEF,THND_TONNE,2015,217.0000305
URY,BEEF,THND_TONNE,2016,212
URY,BEEF,THND_TONNE,2017,213.295393
URY,BEEF,THND_TONNE,2018,213.8247649
CHL,PIG,THND_TONNE,1990,121
CHL,PIG,THND_TONNE,1991,121
CHL,PIG,THND_TONNE,1992,132
CHL,PIG,THND_TONNE,1993,143
CHL,PIG,THND_TONNE,1994,157
CHL,PIG,THND_TONNE,1995,171
CHL,PIG,THND_TONNE,1996,183
CHL,PIG,THND_TONNE,1997,198
CHL,PIG,THND_TONNE,1998,221
CHL,PIG,THND_TONNE,1999,238
CHL,PIG,THND_TONNE,2000,247.0000153
CHL,PIG,THND_TONNE,2001,270
CHL,PIG,THND_TONNE,2002,269
CHL,PIG,THND_TONNE,2003,288
CHL,PIG,THND_TONNE,2004,274
CHL,PIG,THND_TONNE,2005,287
CHL,PIG,THND_TONNE,2006,340
CHL,PIG,THND_TONNE,2007,354
CHL,PIG,THND_TONNE,2008,387.0000305
CHL,PIG,THND_TONNE,2009,372
CHL,PIG,THND_TONNE,2010,385
CHL,PIG,THND_TONNE,2011,410
CHL,PIG,THND_TONNE,2012,435
CHL,PIG,THND_TONNE,2013,441
CHL,PIG,THND_TONNE,2014,407
CHL,PIG,THND_TONNE,2015,401.0000305
CHL,PIG,THND_TONNE,2016,434
CHL,PIG,THND_TONNE,2017,437.556237
CHL,PIG,THND_TONNE,2018,441.5517963
DZA,BEEF,THND_TONNE,1990,104
DZA,BEEF,THND_TONNE,1991,112
DZA,BEEF,THND_TONNE,1992,117
DZA,BEEF,THND_TONNE,1993,124
DZA,BEEF,THND_TONNE,1994,138
DZA,BEEF,THND_TONNE,1995,135
DZA,BEEF,THND_TONNE,1996,128
DZA,BEEF,THND_TONNE,1997,114
DZA,BEEF,THND_TONNE,1998,126
DZA,BEEF,THND_TONNE,1999,140
DZA,BEEF,THND_TONNE,2000,145
DZA,BEEF,THND_TONNE,2001,110
DZA,BEEF,THND_TONNE,2002,147
DZA,BEEF,THND_TONNE,2003,171
DZA,BEEF,THND_TONNE,2004,220
DZA,BEEF,THND_TONNE,2005,224
DZA,BEEF,THND_TONNE,2006,198
DZA,BEEF,THND_TONNE,2007,197
DZA,BEEF,THND_TONNE,2008,193
DZA,BEEF,THND_TONNE,2009,211
DZA,BEEF,THND_TONNE,2010,200
DZA,BEEF,THND_TONNE,2011,188
DZA,BEEF,THND_TONNE,2012,225
DZA,BEEF,THND_TONNE,2013,223
DZA,BEEF,THND_TONNE,2014,234
DZA,BEEF,THND_TONNE,2015,222
DZA,BEEF,THND_TONNE,2016,217
DZA,BEEF,THND_TONNE,2017,228.4053781
DZA,BEEF,THND_TONNE,2018,230.2463712
PRY,SHEEP,THND_TONNE,1990,3
PRY,SHEEP,THND_TONNE,1991,3
PRY,SHEEP,THND_TONNE,1992,3
PRY,SHEEP,THND_TONNE,1993,3
PRY,SHEEP,THND_TONNE,1994,3
PRY,SHEEP,THND_TONNE,1995,3
PRY,SHEEP,THND_TONNE,1996,3
PRY,SHEEP,THND_TONNE,1997,3
PRY,SHEEP,THND_TONNE,1998,3
PRY,SHEEP,THND_TONNE,1999,3
PRY,SHEEP,THND_TONNE,2000,3
PRY,SHEEP,THND_TONNE,2001,3
PRY,SHEEP,THND_TONNE,2002,3
PRY,SHEEP,THND_TONNE,2003,3
PRY,SHEEP,THND_TONNE,2004,4
PRY,SHEEP,THND_TONNE,2005,4
PRY,SHEEP,THND_TONNE,2006,3
PRY,SHEEP,THND_TONNE,2007,3
PRY,SHEEP,THND_TONNE,2008,3
PRY,SHEEP,THND_TONNE,2009,3
PRY,SHEEP,THND_TONNE,2010,4
PRY,SHEEP,THND_TONNE,2011,4
PRY,SHEEP,THND_TONNE,2012,4
PRY,SHEEP,THND_TONNE,2013,4
PRY,SHEEP,THND_TONNE,2014,4
PRY,SHEEP,THND_TONNE,2015,4
PRY,SHEEP,THND_TONNE,2016,4
PRY,SHEEP,THND_TONNE,2017,4.024086693
PRY,SHEEP,THND_TONNE,2018,4.079350206
CAN,BEEF,THND_TONNE,1990,983.68
CAN,BEEF,THND_TONNE,1991,974.36
CAN,BEEF,THND_TONNE,1992,960.85
CAN,BEEF,THND_TONNE,1993,930.05
CAN,BEEF,THND_TONNE,1994,957.6
CAN,BEEF,THND_TONNE,1995,971.12
CAN,BEEF,THND_TONNE,1996,969.93
CAN,BEEF,THND_TONNE,1997,981.77
CAN,BEEF,THND_TONNE,1998,1002.7
CAN,BEEF,THND_TONNE,1999,1030.28
CAN,BEEF,THND_TONNE,2000,1022.99
CAN,BEEF,THND_TONNE,2001,992.56
CAN,BEEF,THND_TONNE,2002,998.37
CAN,BEEF,THND_TONNE,2003,1064.09
CAN,BEEF,THND_TONNE,2004,1032.22
CAN,BEEF,THND_TONNE,2005,1010.61246
CAN,BEEF,THND_TONNE,2006,1009.172403
CAN,BEEF,THND_TONNE,2007,1041.812587
CAN,BEEF,THND_TONNE,2008,1022.674289
CAN,BEEF,THND_TONNE,2009,985.09
CAN,BEEF,THND_TONNE,2010,984.96
CAN,BEEF,THND_TONNE,2011,971.61
CAN,BEEF,THND_TONNE,2012,987.3517586
CAN,BEEF,THND_TONNE,2013,985.0286253
CAN,BEEF,THND_TONNE,2014,920.8995805
CAN,BEEF,THND_TONNE,2015,856.4070486
CAN,BEEF,THND_TONNE,2016,900.3756325
CAN,BEEF,THND_TONNE,2017,960.5629713
CAN,BEEF,THND_TONNE,2018,961.0375445
PRY,PIG,THND_TONNE,1990,118
PRY,PIG,THND_TONNE,1991,121
PRY,PIG,THND_TONNE,1992,126
PRY,PIG,THND_TONNE,1993,127
PRY,PIG,THND_TONNE,1994,128
PRY,PIG,THND_TONNE,1995,130
PRY,PIG,THND_TONNE,1996,116
PRY,PIG,THND_TONNE,1997,118
PRY,PIG,THND_TONNE,1998,120
PRY,PIG,THND_TONNE,1999,121
PRY,PIG,THND_TONNE,2000,114
PRY,PIG,THND_TONNE,2001,118
PRY,PIG,THND_TONNE,2002,90
PRY,PIG,THND_TONNE,2003,153
PRY,PIG,THND_TONNE,2004,147
PRY,PIG,THND_TONNE,2005,151
PRY,PIG,THND_TONNE,2006,155
PRY,PIG,THND_TONNE,2007,148
PRY,PIG,THND_TONNE,2008,144
PRY,PIG,THND_TONNE,2009,144
PRY,PIG,THND_TONNE,2010,161
PRY,PIG,THND_TONNE,2011,166
PRY,PIG,THND_TONNE,2012,170
PRY,PIG,THND_TONNE,2013,176
PRY,PIG,THND_TONNE,2014,178
PRY,PIG,THND_TONNE,2015,178
PRY,PIG,THND_TONNE,2016,180
PRY,PIG,THND_TONNE,2017,179.89287
PRY,PIG,THND_TONNE,2018,182.5903624
CHN,BEEF,THND_TONNE,1990,1075
CHN,BEEF,THND_TONNE,1991,1279
CHN,BEEF,THND_TONNE,1992,1726
CHN,BEEF,THND_TONNE,1993,2187
CHN,BEEF,THND_TONNE,1994,2677
CHN,BEEF,THND_TONNE,1995,3463
CHN,BEEF,THND_TONNE,1996,3476
CHN,BEEF,THND_TONNE,1997,4330
CHN,BEEF,THND_TONNE,1998,4727
CHN,BEEF,THND_TONNE,1999,5014
CHN,BEEF,THND_TONNE,2000,5298
CHN,BEEF,THND_TONNE,2001,5454
CHN,BEEF,THND_TONNE,2002,5837
CHN,BEEF,THND_TONNE,2003,5382
CHN,BEEF,THND_TONNE,2004,5535
CHN,BEEF,THND_TONNE,2005,5578
CHN,BEEF,THND_TONNE,2006,5679
CHN,BEEF,THND_TONNE,2007,6048
CHN,BEEF,THND_TONNE,2008,6073
CHN,BEEF,THND_TONNE,2009,6327
CHN,BEEF,THND_TONNE,2010,6509
CHN,BEEF,THND_TONNE,2011,6440
CHN,BEEF,THND_TONNE,2012,6643.000095
CHN,BEEF,THND_TONNE,2013,6973.999876
CHN,BEEF,THND_TONNE,2014,7227.000145
CHN,BEEF,THND_TONNE,2015,7564.0126
CHN,BEEF,THND_TONNE,2016,7900.211895
CHN,BEEF,THND_TONNE,2017,8065.707088
CHN,BEEF,THND_TONNE,2018,8274.688444
IDN,SHEEP,THND_TONNE,1990,90
IDN,SHEEP,THND_TONNE,1991,94
IDN,SHEEP,THND_TONNE,1992,100
IDN,SHEEP,THND_TONNE,1993,112
IDN,SHEEP,THND_TONNE,1994,100
IDN,SHEEP,THND_TONNE,1995,95
IDN,SHEEP,THND_TONNE,1996,100
IDN,SHEEP,THND_TONNE,1997,108
IDN,SHEEP,THND_TONNE,1998,82
IDN,SHEEP,THND_TONNE,1999,78
IDN,SHEEP,THND_TONNE,2000,79
IDN,SHEEP,THND_TONNE,2001,94
IDN,SHEEP,THND_TONNE,2002,127
IDN,SHEEP,THND_TONNE,2003,144
IDN,SHEEP,THND_TONNE,2004,124
IDN,SHEEP,THND_TONNE,2005,118
IDN,SHEEP,THND_TONNE,2006,141
IDN,SHEEP,THND_TONNE,2007,121
IDN,SHEEP,THND_TONNE,2008,114
IDN,SHEEP,THND_TONNE,2009,129
IDN,SHEEP,THND_TONNE,2010,115
IDN,SHEEP,THND_TONNE,2011,114
IDN,SHEEP,THND_TONNE,2012,111
IDN,SHEEP,THND_TONNE,2013,114
IDN,SHEEP,THND_TONNE,2014,116
IDN,SHEEP,THND_TONNE,2015,119
IDN,SHEEP,THND_TONNE,2016,120
IDN,SHEEP,THND_TONNE,2017,120.90093
IDN,SHEEP,THND_TONNE,2018,123.1703981
BGD,BEEF,THND_TONNE,1990,144
BGD,BEEF,THND_TONNE,1991,143
BGD,BEEF,THND_TONNE,1992,145
BGD,BEEF,THND_TONNE,1993,147
BGD,BEEF,THND_TONNE,1994,150
BGD,BEEF,THND_TONNE,1995,151
BGD,BEEF,THND_TONNE,1996,156
BGD,BEEF,THND_TONNE,1997,169
BGD,BEEF,THND_TONNE,1998,164
BGD,BEEF,THND_TONNE,1999,174
BGD,BEEF,THND_TONNE,2000,176
BGD,BEEF,THND_TONNE,2001,178
BGD,BEEF,THND_TONNE,2002,182
BGD,BEEF,THND_TONNE,2003,184
BGD,BEEF,THND_TONNE,2004,186
BGD,BEEF,THND_TONNE,2005,188
BGD,BEEF,THND_TONNE,2006,189
BGD,BEEF,THND_TONNE,2007,191
BGD,BEEF,THND_TONNE,2008,193
BGD,BEEF,THND_TONNE,2009,194
BGD,BEEF,THND_TONNE,2010,196
BGD,BEEF,THND_TONNE,2011,201
BGD,BEEF,THND_TONNE,2012,199
BGD,BEEF,THND_TONNE,2013,200
BGD,BEEF,THND_TONNE,2014,201
BGD,BEEF,THND_TONNE,2015,204
BGD,BEEF,THND_TONNE,2016,204
BGD,BEEF,THND_TONNE,2017,204.100723
BGD,BEEF,THND_TONNE,2018,201.2285043
ZAF,BEEF,THND_TONNE,1990,719
ZAF,BEEF,THND_TONNE,1991,741
ZAF,BEEF,THND_TONNE,1992,718
ZAF,BEEF,THND_TONNE,1993,663
ZAF,BEEF,THND_TONNE,1994,587
ZAF,BEEF,THND_TONNE,1995,591
ZAF,BEEF,THND_TONNE,1996,573
ZAF,BEEF,THND_TONNE,1997,560
ZAF,BEEF,THND_TONNE,1998,560
ZAF,BEEF,THND_TONNE,1999,671
ZAF,BEEF,THND_TONNE,2000,555
ZAF,BEEF,THND_TONNE,2001,613
ZAF,BEEF,THND_TONNE,2002,616
ZAF,BEEF,THND_TONNE,2003,614
ZAF,BEEF,THND_TONNE,2004,663
ZAF,BEEF,THND_TONNE,2005,725
ZAF,BEEF,THND_TONNE,2006,820.999939
ZAF,BEEF,THND_TONNE,2007,824
ZAF,BEEF,THND_TONNE,2008,785
ZAF,BEEF,THND_TONNE,2009,776
ZAF,BEEF,THND_TONNE,2010,847
ZAF,BEEF,THND_TONNE,2011,831
ZAF,BEEF,THND_TONNE,2012,843
ZAF,BEEF,THND_TONNE,2013,840
ZAF,BEEF,THND_TONNE,2014,845
ZAF,BEEF,THND_TONNE,2015,803
ZAF,BEEF,THND_TONNE,2016,854
ZAF,BEEF,THND_TONNE,2017,869.3705966
ZAF,BEEF,THND_TONNE,2018,865.2031683
BRICS,POULTRY,THND_TONNE,1992,9572.933998
BRICS,POULTRY,THND_TONNE,1993,11048.834
BRICS,POULTRY,THND_TONNE,1994,13528.903
BRICS,POULTRY,THND_TONNE,1995,16365.73502
BRICS,POULTRY,THND_TONNE,1996,14945.2172
BRICS,POULTRY,THND_TONNE,1997,17309.65655
BRICS,POULTRY,THND_TONNE,1998,18193.31017
BRICS,POULTRY,THND_TONNE,1999,18951.01612
BRICS,POULTRY,THND_TONNE,2000,20616.78451
BRICS,POULTRY,THND_TONNE,2001,21526.92023
BRICS,POULTRY,THND_TONNE,2002,22463.47025
BRICS,POULTRY,THND_TONNE,2003,22952.45985
BRICS,POULTRY,THND_TONNE,2004,23290.78137
BRICS,POULTRY,THND_TONNE,2005,25393.86209
BRICS,POULTRY,THND_TONNE,2006,26450.22998
BRICS,POULTRY,THND_TONNE,2007,28762.66775
BRICS,POULTRY,THND_TONNE,2008,30726.11971
BRICS,POULTRY,THND_TONNE,2009,31579.54959
BRICS,POULTRY,THND_TONNE,2010,33068.20579
BRICS,POULTRY,THND_TONNE,2011,34080.66623
BRICS,POULTRY,THND_TONNE,2012,35628.12853
BRICS,POULTRY,THND_TONNE,2013,35681.19345
BRICS,POULTRY,THND_TONNE,2014,35547.64464
BRICS,POULTRY,THND_TONNE,2015,36931.95444
BRICS,POULTRY,THND_TONNE,2016,38071.31183
BRICS,POULTRY,THND_TONNE,2017,38663.49883
BRICS,POULTRY,THND_TONNE,2018,39144.16697
IND,PIG,THND_TONNE,1990,413
IND,PIG,THND_TONNE,1991,427
IND,PIG,THND_TONNE,1992,444
IND,PIG,THND_TONNE,1993,448
IND,PIG,THND_TONNE,1994,451
IND,PIG,THND_TONNE,1995,454
IND,PIG,THND_TONNE,1996,558
IND,PIG,THND_TONNE,1997,465
IND,PIG,THND_TONNE,1998,463
IND,PIG,THND_TONNE,1999,465
IND,PIG,THND_TONNE,2000,466
IND,PIG,THND_TONNE,2001,466
IND,PIG,THND_TONNE,2002,468
IND,PIG,THND_TONNE,2003,470
IND,PIG,THND_TONNE,2004,443
IND,PIG,THND_TONNE,2005,425
IND,PIG,THND_TONNE,2006,404
IND,PIG,THND_TONNE,2007,385
IND,PIG,THND_TONNE,2008,380
IND,PIG,THND_TONNE,2009,379
IND,PIG,THND_TONNE,2010,370
IND,PIG,THND_TONNE,2011,364
IND,PIG,THND_TONNE,2012,358
IND,PIG,THND_TONNE,2013,355
IND,PIG,THND_TONNE,2014,356
IND,PIG,THND_TONNE,2015,358
IND,PIG,THND_TONNE,2016,357
IND,PIG,THND_TONNE,2017,358.8623253
IND,PIG,THND_TONNE,2018,374.078704
CHN,SHEEP,THND_TONNE,1990,1065
CHN,SHEEP,THND_TONNE,1991,1178
CHN,SHEEP,THND_TONNE,1992,1248
CHN,SHEEP,THND_TONNE,1993,1371
CHN,SHEEP,THND_TONNE,1994,1479
CHN,SHEEP,THND_TONNE,1995,1746
CHN,SHEEP,THND_TONNE,1996,1812
CHN,SHEEP,THND_TONNE,1997,2131
CHN,SHEEP,THND_TONNE,1998,2352
CHN,SHEEP,THND_TONNE,1999,2520
CHN,SHEEP,THND_TONNE,2000,2754
CHN,SHEEP,THND_TONNE,2001,2949
CHN,SHEEP,THND_TONNE,2002,3197
CHN,SHEEP,THND_TONNE,2003,3109
CHN,SHEEP,THND_TONNE,2004,3338
CHN,SHEEP,THND_TONNE,2005,3464
CHN,SHEEP,THND_TONNE,2006,3599
CHN,SHEEP,THND_TONNE,2007,3806
CHN,SHEEP,THND_TONNE,2008,3795
CHN,SHEEP,THND_TONNE,2009,3898
CHN,SHEEP,THND_TONNE,2010,4037
CHN,SHEEP,THND_TONNE,2011,4006
CHN,SHEEP,THND_TONNE,2012,4129
CHN,SHEEP,THND_TONNE,2013,4337
CHN,SHEEP,THND_TONNE,2014,4405.073256
CHN,SHEEP,THND_TONNE,2015,4622.000003
CHN,SHEEP,THND_TONNE,2016,4812
CHN,SHEEP,THND_TONNE,2017,4851.994677
CHN,SHEEP,THND_TONNE,2018,4993.188643
UKR,PIG,THND_TONNE,1990,1576
UKR,PIG,THND_TONNE,1991,1421
UKR,PIG,THND_TONNE,1992,1168
UKR,PIG,THND_TONNE,1993,1008
UKR,PIG,THND_TONNE,1994,860
UKR,PIG,THND_TONNE,1995,805
UKR,PIG,THND_TONNE,1996,787
UKR,PIG,THND_TONNE,1997,701
UKR,PIG,THND_TONNE,1998,677
UKR,PIG,THND_TONNE,1999,638
UKR,PIG,THND_TONNE,2000,689
UKR,PIG,THND_TONNE,2001,592
UKR,PIG,THND_TONNE,2002,602
UKR,PIG,THND_TONNE,2003,662
UKR,PIG,THND_TONNE,2004,599
UKR,PIG,THND_TONNE,2005,544
UKR,PIG,THND_TONNE,2006,585
UKR,PIG,THND_TONNE,2007,710
UKR,PIG,THND_TONNE,2008,800
UKR,PIG,THND_TONNE,2009,687
UKR,PIG,THND_TONNE,2010,766
UKR,PIG,THND_TONNE,2011,802
UKR,PIG,THND_TONNE,2012,935
UKR,PIG,THND_TONNE,2013,935
UKR,PIG,THND_TONNE,2014,794
UKR,PIG,THND_TONNE,2015,707
UKR,PIG,THND_TONNE,2016,710
UKR,PIG,THND_TONNE,2017,700.9996931
UKR,PIG,THND_TONNE,2018,709.9793177
CHE,POULTRY,THND_TONNE,1990,73.99982
CHE,POULTRY,THND_TONNE,1991,77.99982
CHE,POULTRY,THND_TONNE,1992,75.99982
CHE,POULTRY,THND_TONNE,1993,74.99982
CHE,POULTRY,THND_TONNE,1994,79.99982
CHE,POULTRY,THND_TONNE,1995,79.99982
CHE,POULTRY,THND_TONNE,1996,86.99982
CHE,POULTRY,THND_TONNE,1997,86.99982
CHE,POULTRY,THND_TONNE,1998,88.99982
CHE,POULTRY,THND_TONNE,1999,88.38999924
CHE,POULTRY,THND_TONNE,2000,94.27982
CHE,POULTRY,THND_TONNE,2001,98.67981924
CHE,POULTRY,THND_TONNE,2002,101.23
CHE,POULTRY,THND_TONNE,2003,105.27
CHE,POULTRY,THND_TONNE,2004,105.4998192
CHE,POULTRY,THND_TONNE,2005,101.3510015
CHE,POULTRY,THND_TONNE,2006,97.09082153
CHE,POULTRY,THND_TONNE,2007,112.8198215
CHE,POULTRY,THND_TONNE,2008,122.0299208
CHE,POULTRY,THND_TONNE,2009,123.3583182
CHE,POULTRY,THND_TONNE,2010,124.9115628
CHE,POULTRY,THND_TONNE,2011,128.8053455
CHE,POULTRY,THND_TONNE,2012,131.0620892
CHE,POULTRY,THND_TONNE,2013,131.5952642
CHE,POULTRY,THND_TONNE,2014,139.3046751
CHE,POULTRY,THND_TONNE,2015,142.896
CHE,POULTRY,THND_TONNE,2016,140.8960002
CHE,POULTRY,THND_TONNE,2017,141.5
CHE,POULTRY,THND_TONNE,2018,143
MEX,PIG,THND_TONNE,1990,789.761
MEX,PIG,THND_TONNE,1991,865.575
MEX,PIG,THND_TONNE,1992,874.326
MEX,PIG,THND_TONNE,1993,867.531
MEX,PIG,THND_TONNE,1994,948.929
MEX,PIG,THND_TONNE,1995,945.391512
MEX,PIG,THND_TONNE,1996,927.59618
MEX,PIG,THND_TONNE,1997,970.427094
MEX,PIG,THND_TONNE,1998,1041.897374
MEX,PIG,THND_TONNE,1999,1083.244726
MEX,PIG,THND_TONNE,2000,1170.035862
MEX,PIG,THND_TONNE,2001,1210.737152
MEX,PIG,THND_TONNE,2002,1264.077161
MEX,PIG,THND_TONNE,2003,1320.10737
MEX,PIG,THND_TONNE,2004,1371.295649
MEX,PIG,THND_TONNE,2005,1369.724027
MEX,PIG,THND_TONNE,2006,1382.374265
MEX,PIG,THND_TONNE,2007,1416.561894
MEX,PIG,THND_TONNE,2008,1479.523008
MEX,PIG,THND_TONNE,2009,1605.517975
MEX,PIG,THND_TONNE,2010,1617.083218
MEX,PIG,THND_TONNE,2011,1568.269554
MEX,PIG,THND_TONNE,2012,1682.940031
MEX,PIG,THND_TONNE,2013,1773.802701
MEX,PIG,THND_TONNE,2014,1801.740876
MEX,PIG,THND_TONNE,2015,1948.141388
MEX,PIG,THND_TONNE,2016,1950.855913
MEX,PIG,THND_TONNE,2017,2003.727445
MEX,PIG,THND_TONNE,2018,2082.717465
SAU,PIG,THND_TONNE,1990,9.00E-05
